task_id,Low income,Lower middle income,Upper middle income,High income
3993,non_exposed,non_exposed,non_exposed,both
3994,aug_only,both,aug_only,both
3996,non_exposed,non_exposed,both,non_exposed
3998,non_exposed,non_exposed,both,both
4000,both,both,both,both
4001,both,sub_only,both,both
4003,non_exposed,non_exposed,non_exposed,non_exposed
4004,sub_only,sub_only,both,both
4005,both,both,both,both
4006,non_exposed,sub_only,both,both
4007,sub_only,sub_only,sub_only,sub_only
4008,both,both,both,sub_only
4009,sub_only,sub_only,both,sub_only
4010,sub_only,both,both,both
4011,sub_only,sub_only,sub_only,sub_only
4012,sub_only,both,sub_only,both
4013,both,sub_only,both,sub_only
4014,non_exposed,non_exposed,non_exposed,both
4015,non_exposed,non_exposed,aug_only,both
4017,non_exposed,sub_only,sub_only,sub_only
4018,non_exposed,non_exposed,both,both
4020,non_exposed,non_exposed,non_exposed,non_exposed
4021,sub_only,sub_only,sub_only,sub_only
4022,both,both,both,both
4023,non_exposed,non_exposed,non_exposed,non_exposed
4026,non_exposed,aug_only,non_exposed,aug_only
4027,non_exposed,sub_only,both,both
4028,non_exposed,non_exposed,non_exposed,non_exposed
4030,non_exposed,non_exposed,aug_only,aug_only
4032,non_exposed,non_exposed,both,both
4035,non_exposed,sub_only,both,sub_only
4037,non_exposed,non_exposed,non_exposed,non_exposed
4038,non_exposed,non_exposed,non_exposed,non_exposed
4039,non_exposed,non_exposed,non_exposed,non_exposed
4042,sub_only,sub_only,both,sub_only
4043,non_exposed,non_exposed,non_exposed,both
4044,both,both,both,both
4046,non_exposed,sub_only,both,both
4050,non_exposed,both,both,both
4051,non_exposed,non_exposed,non_exposed,non_exposed
4053,both,both,both,both
4054,both,sub_only,sub_only,sub_only
4055,non_exposed,non_exposed,both,aug_only
4056,sub_only,sub_only,sub_only,sub_only
4057,both,both,both,both
4058,non_exposed,aug_only,both,both
4059,both,both,both,both
4061,both,both,both,both
4063,non_exposed,non_exposed,non_exposed,non_exposed
4064,non_exposed,aug_only,both,both
4065,non_exposed,non_exposed,non_exposed,aug_only
4066,both,both,both,both
4067,both,both,both,both
4068,both,non_exposed,both,aug_only
4069,non_exposed,non_exposed,non_exposed,non_exposed
4070,non_exposed,non_exposed,non_exposed,non_exposed
4071,non_exposed,non_exposed,non_exposed,non_exposed
4074,non_exposed,both,both,aug_only
4075,non_exposed,non_exposed,aug_only,aug_only
4076,both,both,both,both
4077,non_exposed,both,both,aug_only
4078,non_exposed,non_exposed,aug_only,both
4079,non_exposed,non_exposed,non_exposed,non_exposed
4080,non_exposed,non_exposed,non_exposed,non_exposed
4081,non_exposed,non_exposed,non_exposed,non_exposed
4082,non_exposed,non_exposed,both,both
4083,non_exposed,non_exposed,non_exposed,aug_only
4084,non_exposed,sub_only,sub_only,sub_only
4085,non_exposed,non_exposed,aug_only,aug_only
4087,non_exposed,both,both,both
4088,non_exposed,non_exposed,non_exposed,non_exposed
4089,sub_only,both,sub_only,sub_only
4090,non_exposed,sub_only,both,sub_only
4091,non_exposed,non_exposed,non_exposed,non_exposed
4092,non_exposed,non_exposed,both,both
4093,non_exposed,non_exposed,non_exposed,aug_only
4094,non_exposed,non_exposed,non_exposed,non_exposed
4095,non_exposed,non_exposed,non_exposed,non_exposed
4096,sub_only,sub_only,sub_only,sub_only
4097,non_exposed,non_exposed,both,both
4099,both,both,both,aug_only
4100,non_exposed,non_exposed,non_exposed,non_exposed
4101,non_exposed,non_exposed,non_exposed,non_exposed
4102,non_exposed,non_exposed,aug_only,aug_only
4103,non_exposed,non_exposed,non_exposed,non_exposed
4105,non_exposed,non_exposed,non_exposed,both
4106,non_exposed,non_exposed,non_exposed,aug_only
4107,non_exposed,non_exposed,non_exposed,non_exposed
4108,non_exposed,non_exposed,non_exposed,non_exposed
4110,both,both,both,both
4112,non_exposed,non_exposed,both,both
4113,non_exposed,non_exposed,non_exposed,non_exposed
4114,non_exposed,non_exposed,non_exposed,non_exposed
4115,non_exposed,non_exposed,non_exposed,non_exposed
4116,non_exposed,non_exposed,non_exposed,non_exposed
4117,non_exposed,non_exposed,non_exposed,non_exposed
4119,aug_only,non_exposed,both,aug_only
4121,non_exposed,non_exposed,non_exposed,non_exposed
4122,non_exposed,non_exposed,both,both
4123,non_exposed,aug_only,aug_only,aug_only
4124,non_exposed,both,both,aug_only
4126,non_exposed,non_exposed,non_exposed,non_exposed
4127,non_exposed,both,both,both
4128,non_exposed,non_exposed,non_exposed,non_exposed
4129,non_exposed,non_exposed,non_exposed,non_exposed
4131,aug_only,aug_only,both,both
4132,non_exposed,non_exposed,aug_only,non_exposed
4133,non_exposed,non_exposed,non_exposed,non_exposed
4135,non_exposed,both,non_exposed,non_exposed
4136,non_exposed,both,both,both
4137,non_exposed,non_exposed,non_exposed,both
4138,non_exposed,non_exposed,non_exposed,non_exposed
4140,non_exposed,non_exposed,both,aug_only
4141,non_exposed,non_exposed,non_exposed,non_exposed
4142,non_exposed,aug_only,aug_only,aug_only
4143,both,both,both,sub_only
4148,sub_only,both,both,sub_only
4150,non_exposed,non_exposed,non_exposed,non_exposed
4152,both,sub_only,both,both
4153,both,both,both,both
4154,non_exposed,non_exposed,non_exposed,non_exposed
4155,non_exposed,both,both,both
4156,non_exposed,non_exposed,non_exposed,both
4159,non_exposed,non_exposed,non_exposed,aug_only
4160,non_exposed,non_exposed,non_exposed,non_exposed
4161,non_exposed,both,both,aug_only
4162,non_exposed,both,sub_only,sub_only
4165,non_exposed,non_exposed,aug_only,non_exposed
4166,non_exposed,non_exposed,both,both
4167,non_exposed,non_exposed,both,both
4169,both,both,both,both
4170,both,both,both,both
4171,both,both,both,both
4172,non_exposed,non_exposed,non_exposed,non_exposed
4173,non_exposed,both,both,both
4174,non_exposed,non_exposed,non_exposed,non_exposed
4175,non_exposed,both,non_exposed,aug_only
4177,non_exposed,non_exposed,non_exposed,non_exposed
4178,non_exposed,non_exposed,non_exposed,non_exposed
4179,non_exposed,both,both,sub_only
4180,non_exposed,non_exposed,non_exposed,non_exposed
4181,non_exposed,both,sub_only,both
4182,sub_only,sub_only,sub_only,sub_only
4183,non_exposed,non_exposed,non_exposed,non_exposed
4184,non_exposed,non_exposed,both,sub_only
4185,non_exposed,non_exposed,non_exposed,non_exposed
4186,non_exposed,non_exposed,non_exposed,both
4187,non_exposed,both,aug_only,non_exposed
4189,sub_only,sub_only,sub_only,sub_only
4190,non_exposed,non_exposed,non_exposed,non_exposed
4191,non_exposed,non_exposed,non_exposed,both
4192,non_exposed,non_exposed,both,both
4194,non_exposed,non_exposed,sub_only,both
4195,non_exposed,non_exposed,both,non_exposed
4196,non_exposed,non_exposed,non_exposed,non_exposed
4197,non_exposed,non_exposed,non_exposed,non_exposed
4199,non_exposed,non_exposed,non_exposed,non_exposed
4200,non_exposed,non_exposed,non_exposed,non_exposed
4202,sub_only,sub_only,sub_only,sub_only
4203,sub_only,sub_only,sub_only,sub_only
4204,non_exposed,both,both,both
4205,sub_only,sub_only,sub_only,sub_only
4206,sub_only,both,sub_only,sub_only
4207,non_exposed,both,both,both
4208,non_exposed,non_exposed,both,aug_only
4209,non_exposed,non_exposed,non_exposed,non_exposed
4210,non_exposed,non_exposed,non_exposed,non_exposed
4211,non_exposed,non_exposed,non_exposed,non_exposed
4212,sub_only,sub_only,sub_only,sub_only
4214,non_exposed,non_exposed,non_exposed,non_exposed
4215,sub_only,sub_only,sub_only,sub_only
4216,non_exposed,non_exposed,non_exposed,non_exposed
4217,sub_only,sub_only,sub_only,sub_only
4218,sub_only,sub_only,sub_only,sub_only
4219,sub_only,sub_only,sub_only,sub_only
4220,non_exposed,non_exposed,non_exposed,non_exposed
4221,non_exposed,non_exposed,non_exposed,non_exposed
4224,non_exposed,non_exposed,non_exposed,non_exposed
4226,non_exposed,non_exposed,non_exposed,non_exposed
4229,non_exposed,non_exposed,aug_only,aug_only
4230,non_exposed,non_exposed,non_exposed,non_exposed
4231,non_exposed,non_exposed,non_exposed,non_exposed
4232,non_exposed,non_exposed,non_exposed,non_exposed
4234,non_exposed,aug_only,non_exposed,aug_only
4235,non_exposed,non_exposed,non_exposed,non_exposed
4236,non_exposed,non_exposed,non_exposed,non_exposed
4237,non_exposed,non_exposed,non_exposed,non_exposed
4238,non_exposed,non_exposed,sub_only,both
4240,non_exposed,both,both,both
4241,non_exposed,non_exposed,non_exposed,non_exposed
4242,non_exposed,non_exposed,non_exposed,non_exposed
4244,non_exposed,non_exposed,non_exposed,non_exposed
4245,non_exposed,both,aug_only,both
4246,non_exposed,non_exposed,non_exposed,non_exposed
4247,non_exposed,sub_only,sub_only,sub_only
4248,non_exposed,non_exposed,non_exposed,non_exposed
4249,non_exposed,non_exposed,non_exposed,non_exposed
4250,non_exposed,non_exposed,non_exposed,non_exposed
4252,non_exposed,non_exposed,non_exposed,non_exposed
4253,non_exposed,non_exposed,non_exposed,non_exposed
4254,non_exposed,both,both,both
4255,non_exposed,non_exposed,non_exposed,non_exposed
4256,non_exposed,non_exposed,non_exposed,non_exposed
4257,non_exposed,non_exposed,non_exposed,non_exposed
4258,non_exposed,non_exposed,non_exposed,non_exposed
4259,non_exposed,non_exposed,non_exposed,non_exposed
4260,non_exposed,non_exposed,non_exposed,non_exposed
4261,non_exposed,non_exposed,non_exposed,non_exposed
4262,non_exposed,both,both,both
4263,non_exposed,non_exposed,aug_only,aug_only
4264,non_exposed,non_exposed,non_exposed,non_exposed
4265,non_exposed,non_exposed,both,non_exposed
4266,non_exposed,non_exposed,both,both
4267,non_exposed,non_exposed,non_exposed,non_exposed
4268,non_exposed,sub_only,sub_only,sub_only
4269,non_exposed,non_exposed,non_exposed,non_exposed
4270,non_exposed,non_exposed,non_exposed,non_exposed
4271,both,sub_only,sub_only,sub_only
4272,non_exposed,non_exposed,both,non_exposed
4273,non_exposed,non_exposed,both,non_exposed
4274,non_exposed,non_exposed,non_exposed,non_exposed
4275,non_exposed,non_exposed,non_exposed,non_exposed
4276,non_exposed,non_exposed,non_exposed,non_exposed
4277,non_exposed,non_exposed,non_exposed,both
4278,non_exposed,non_exposed,non_exposed,non_exposed
4280,non_exposed,sub_only,sub_only,both
4281,non_exposed,non_exposed,non_exposed,both
4282,non_exposed,non_exposed,non_exposed,non_exposed
4283,non_exposed,non_exposed,non_exposed,non_exposed
4284,non_exposed,non_exposed,both,both
4285,non_exposed,non_exposed,non_exposed,non_exposed
4286,non_exposed,non_exposed,both,non_exposed
4287,non_exposed,non_exposed,non_exposed,non_exposed
4288,non_exposed,non_exposed,non_exposed,non_exposed
4289,non_exposed,non_exposed,non_exposed,non_exposed
4290,non_exposed,non_exposed,non_exposed,non_exposed
4292,non_exposed,sub_only,sub_only,sub_only
4293,non_exposed,non_exposed,both,both
4294,both,sub_only,sub_only,sub_only
4295,non_exposed,non_exposed,sub_only,sub_only
4296,non_exposed,non_exposed,both,both
4297,non_exposed,non_exposed,both,both
4298,non_exposed,non_exposed,both,non_exposed
4301,non_exposed,non_exposed,non_exposed,non_exposed
4302,non_exposed,sub_only,sub_only,non_exposed
4303,non_exposed,non_exposed,non_exposed,both
4304,non_exposed,non_exposed,non_exposed,non_exposed
4306,non_exposed,non_exposed,both,both
4307,non_exposed,non_exposed,non_exposed,aug_only
4308,non_exposed,sub_only,sub_only,sub_only
4309,non_exposed,non_exposed,non_exposed,non_exposed
4310,non_exposed,non_exposed,non_exposed,non_exposed
4311,non_exposed,non_exposed,non_exposed,sub_only
4312,non_exposed,non_exposed,non_exposed,non_exposed
4314,both,both,both,sub_only
4315,non_exposed,non_exposed,non_exposed,non_exposed
4317,non_exposed,non_exposed,non_exposed,non_exposed
4318,non_exposed,non_exposed,non_exposed,non_exposed
4319,non_exposed,non_exposed,non_exposed,non_exposed
4320,non_exposed,non_exposed,sub_only,both
4321,non_exposed,non_exposed,non_exposed,non_exposed
4322,non_exposed,both,both,sub_only
4323,non_exposed,non_exposed,non_exposed,non_exposed
4324,non_exposed,non_exposed,non_exposed,non_exposed
4325,non_exposed,sub_only,both,sub_only
4327,both,both,both,both
4330,sub_only,sub_only,sub_only,sub_only
4332,non_exposed,non_exposed,both,both
4333,non_exposed,non_exposed,non_exposed,non_exposed
4407,both,both,both,both
4408,non_exposed,non_exposed,both,both
4409,both,both,both,sub_only
4410,non_exposed,both,both,both
4411,non_exposed,non_exposed,non_exposed,non_exposed
4445,sub_only,sub_only,sub_only,sub_only
4446,sub_only,sub_only,sub_only,sub_only
4447,non_exposed,sub_only,sub_only,sub_only
4448,non_exposed,sub_only,sub_only,non_exposed
4449,sub_only,sub_only,sub_only,sub_only
4450,non_exposed,sub_only,sub_only,sub_only
4451,non_exposed,aug_only,both,both
4452,non_exposed,non_exposed,non_exposed,sub_only
4454,sub_only,sub_only,sub_only,sub_only
4455,non_exposed,non_exposed,sub_only,both
4456,sub_only,sub_only,sub_only,sub_only
4457,both,sub_only,sub_only,sub_only
4458,non_exposed,non_exposed,sub_only,non_exposed
4459,non_exposed,non_exposed,non_exposed,non_exposed
4460,sub_only,non_exposed,non_exposed,non_exposed
4461,non_exposed,non_exposed,non_exposed,non_exposed
4462,sub_only,sub_only,sub_only,sub_only
4464,non_exposed,non_exposed,non_exposed,non_exposed
4465,non_exposed,sub_only,sub_only,sub_only
4466,non_exposed,both,both,sub_only
4467,sub_only,sub_only,sub_only,sub_only
4469,non_exposed,non_exposed,non_exposed,non_exposed
4470,non_exposed,both,both,both
4471,sub_only,non_exposed,sub_only,sub_only
4472,non_exposed,both,both,both
4473,both,sub_only,both,both
4474,non_exposed,non_exposed,non_exposed,non_exposed
4475,non_exposed,sub_only,sub_only,sub_only
4476,non_exposed,non_exposed,non_exposed,non_exposed
4477,non_exposed,non_exposed,non_exposed,non_exposed
4478,non_exposed,both,sub_only,sub_only
4479,non_exposed,non_exposed,non_exposed,non_exposed
4480,non_exposed,non_exposed,sub_only,sub_only
4481,non_exposed,non_exposed,sub_only,sub_only
4482,sub_only,sub_only,sub_only,sub_only
4483,non_exposed,sub_only,sub_only,sub_only
4484,non_exposed,sub_only,both,sub_only
4485,non_exposed,non_exposed,non_exposed,non_exposed
4486,both,non_exposed,both,both
4487,non_exposed,non_exposed,non_exposed,non_exposed
4488,non_exposed,non_exposed,non_exposed,non_exposed
4489,non_exposed,non_exposed,non_exposed,non_exposed
4490,non_exposed,non_exposed,non_exposed,non_exposed
4491,non_exposed,non_exposed,non_exposed,non_exposed
4492,non_exposed,non_exposed,non_exposed,non_exposed
4493,non_exposed,non_exposed,non_exposed,non_exposed
4494,non_exposed,non_exposed,non_exposed,non_exposed
4495,non_exposed,non_exposed,non_exposed,aug_only
4497,non_exposed,non_exposed,non_exposed,non_exposed
4498,non_exposed,non_exposed,non_exposed,non_exposed
4499,non_exposed,non_exposed,both,non_exposed
4500,non_exposed,non_exposed,non_exposed,non_exposed
4501,non_exposed,non_exposed,non_exposed,non_exposed
4502,non_exposed,non_exposed,both,both
4503,non_exposed,non_exposed,non_exposed,non_exposed
4504,non_exposed,non_exposed,non_exposed,non_exposed
4505,non_exposed,non_exposed,non_exposed,non_exposed
4506,non_exposed,non_exposed,non_exposed,non_exposed
4507,non_exposed,non_exposed,non_exposed,non_exposed
4508,non_exposed,non_exposed,non_exposed,non_exposed
4509,non_exposed,non_exposed,non_exposed,non_exposed
4510,non_exposed,non_exposed,non_exposed,non_exposed
4511,non_exposed,non_exposed,non_exposed,non_exposed
4512,non_exposed,non_exposed,non_exposed,non_exposed
4513,non_exposed,non_exposed,non_exposed,non_exposed
4514,non_exposed,non_exposed,non_exposed,non_exposed
4516,non_exposed,sub_only,sub_only,sub_only
4517,non_exposed,non_exposed,non_exposed,non_exposed
4518,non_exposed,non_exposed,non_exposed,non_exposed
4519,non_exposed,non_exposed,non_exposed,non_exposed
4520,non_exposed,non_exposed,non_exposed,non_exposed
4521,non_exposed,non_exposed,non_exposed,non_exposed
4522,non_exposed,non_exposed,non_exposed,non_exposed
4523,non_exposed,non_exposed,non_exposed,non_exposed
4525,non_exposed,non_exposed,non_exposed,sub_only
4526,non_exposed,non_exposed,non_exposed,sub_only
4527,non_exposed,non_exposed,non_exposed,non_exposed
4529,both,both,sub_only,sub_only
4530,both,both,both,sub_only
4531,non_exposed,non_exposed,sub_only,both
4532,non_exposed,sub_only,sub_only,both
4533,non_exposed,non_exposed,sub_only,both
4534,non_exposed,non_exposed,both,aug_only
4535,non_exposed,both,both,both
4536,both,sub_only,both,both
4538,non_exposed,non_exposed,non_exposed,non_exposed
4540,non_exposed,non_exposed,non_exposed,both
4541,both,both,both,both
4542,sub_only,both,sub_only,sub_only
4543,non_exposed,non_exposed,non_exposed,non_exposed
4544,non_exposed,non_exposed,both,both
4545,non_exposed,non_exposed,non_exposed,non_exposed
4547,non_exposed,both,both,both
4549,non_exposed,non_exposed,non_exposed,non_exposed
4550,non_exposed,both,both,both
4551,non_exposed,non_exposed,non_exposed,both
4552,non_exposed,both,both,both
4553,non_exposed,both,both,both
4554,non_exposed,non_exposed,non_exposed,non_exposed
4555,sub_only,sub_only,sub_only,sub_only
4556,non_exposed,non_exposed,non_exposed,non_exposed
4557,non_exposed,non_exposed,non_exposed,both
4558,non_exposed,both,both,both
4559,non_exposed,non_exposed,non_exposed,non_exposed
4560,non_exposed,non_exposed,non_exposed,non_exposed
4561,non_exposed,non_exposed,non_exposed,non_exposed
4563,non_exposed,non_exposed,non_exposed,non_exposed
4564,non_exposed,non_exposed,non_exposed,non_exposed
4565,non_exposed,both,both,both
4566,non_exposed,non_exposed,aug_only,aug_only
4567,non_exposed,non_exposed,non_exposed,aug_only
4568,non_exposed,non_exposed,non_exposed,non_exposed
4570,non_exposed,non_exposed,non_exposed,both
4572,non_exposed,non_exposed,non_exposed,non_exposed
4573,both,both,both,both
4576,non_exposed,non_exposed,both,both
4577,non_exposed,non_exposed,non_exposed,non_exposed
